-1.42905792	-0.02190291
-1.49186782	-0.03090581
-0.95921516	0.24157324
-3.19651784	1.75710905
-1.30098707	0.03206205
-2.78952816	0.65235236
-1.95684432	-0.22286079
-2.57648028	0.5202158
-2.42816965	1.25536864
-1.26794532	1.37486319
-0.84316763	1.31488895
-1.46713944	1.558052
-2.96563748	-0.15710512
-2.20241515	1.80203884
-3.13232222	1.87102909
-2.87892536	2.09376929
-2.60158228	-0.17021535
-0.92062204	1.487866
-0.53233601	1.22369865
-1.8901875	0.09294212
-2.53859998	0.22631793
-1.84333937	0.1559997
-1.78708677	1.24559441
-2.87345917	0.68487583
-1.43811464	0.74600188
-2.48912778	1.73412626
-2.97743831	1.37037681
-2.52528751	0.13869451
-1.04468902	1.87793807
-1.06544711	0.40936565
-2.39849569	0.52576471
-2.34297206	2.07492977
-3.20556686	-0.00960275
-2.68061406	2.29158765
-2.02194791	-0.11484512
-1.60351683	1.59529309
-1.97482589	1.58076269
-2.73193592	0.59892133
-3.19273961	1.580706
-2.55682782	0.53737842
-1.56888537	-0.03770166
-0.99982982	1.01473441
-1.83598312	2.07434507
-2.26614653	0.93766951
-1.26906809	1.20385651
-1.65532123	1.72869365
-0.78928757	0.80000074
-1.6491277	-0.0360116
-2.49164978	0.47391976
-0.9390338	1.82733601
-1.90560016	0.74802923
-2.7674947	0.92815172
-2.76062347	-0.11360974
-2.49404368	1.11120858
-2.96033005	0.5351847
-1.46869945	1.55474287
-1.22250324	-0.03861237
-1.02550504	1.69406782
-3.08002441	2.08788226
-2.78657096	0.79046776
-2.33967483	0.6859632
-0.96321597	0.48772693
-1.02938453	2.00058495
-2.59102432	1.83078419
-1.47953365	0.10516759
-2.40313844	-0.21391046
-2.58100518	1.08295638
-1.09533968	1.29423809
-2.22479129	0.44392124
-0.89104977	-0.09730447
-2.21421146	1.69900321
-1.659456	1.62117811
-0.81097021	1.95070599
-2.46286663	1.11042465
-1.14551458	-0.17707712
-3.10967696	2.33480345
-2.36308163	0.29850935
-0.73786163	0.06453001
-0.94339988	1.20504883
-1.90595308	0.4026121
-0.87677374	1.41500058
-2.66034797	1.63468997
-1.37007154	1.50422057
-0.52216498	1.02953107
-1.92494325	0.10195554
-2.55180666	2.32115219
-2.59188072	1.3779226
-2.54701811	-0.01912372
-2.48912148	2.29309661
-1.75599797	0.82425077
-1.57877408	2.23773166
-1.31814467	-0.13799774
-2.81307216	1.35427198
-1.59549986	2.28547465
-1.93389001	2.30922002
-3.1791273	0.41802501
-3.01132405	0.31454556
-2.65590088	0.47255956
-1.15287039	1.38500405
-1.00009969	-0.0593646
-2.93860595	0.64689001
-1.63251168	1.25920828
-1.06503578	0.4529718
-1.61341718	0.01459606
-3.12920476	1.18282995
-2.75487061	0.89383125
-3.08163321	0.84832977
-1.5421376	0.70535925
-2.5457987	2.14820585
-1.59123775	0.35120792
-2.50731762	0.09590159
-1.07518395	1.49419588
-0.90986065	1.94794041
-2.24112477	2.34220645
-2.65021812	0.65513118
-3.08973237	1.73834162
-1.04971433	1.57740784
-0.74651746	1.01281759
-3.18082427	-0.00399297
-2.3810684	0.471372
-1.76905239	1.28141953
-2.52769827	1.11352143
-1.97612862	0.0534399
-1.98676303	1.56919904
-1.32285976	0.8686419
-1.08361592	1.81464889
-1.64943845	0.18015296
-2.75317849	-0.07910315
-1.90585842	1.16292741
-0.8448642	0.97527751
-2.55241927	1.67414612
-0.75544322	1.70906731
-0.99710559	0.30217779
-1.34057876	0.08337192
-0.6562518	1.53361058
-2.4035555	2.20430775
-2.85723926	2.21428433
-2.01561794	0.6149683
-1.35450687	1.88613295
-2.15658074	0.94234761
-1.94223696	1.01411426
-2.74577564	1.2950689
-0.62112082	2.00856267
-1.48040603	1.41538071
-2.37012987	0.0002123
-1.00538112	0.96504068
-2.6002189	0.30302325
-1.12308851	0.50571151
-0.69733439	2.23650941
-2.10774681	0.03759819
-2.29783096	1.36033169
-1.89087397	1.63487454
-2.14648507	2.25360289
-2.3325185	-0.17709539
-3.07256098	0.93557216
-0.58924573	1.63378292
-2.38816755	1.62470629
-0.80407217	1.21414683
-3.10556915	0.29963839
-0.77793996	1.30227408
-2.84893339	0.69814444
-2.06456974	-0.0452113
-1.65099641	1.44595454
-2.42542783	0.97802536
-1.51064352	-0.02803354
-1.51998995	0.06925731
-1.67692702	1.09196234
-2.86755968	1.69502707
-0.93142336	2.1719466
-1.64871055	-0.13601404
-3.07884213	0.14581562
-2.96088472	-0.22386234
-2.23267345	1.5683413
-1.77122572	0.29864301
-1.57484833	2.0804995
-2.53119065	0.34361897
-1.65565055	-0.20374911
-1.4425393	2.31478243
-1.94578125	-0.14815607
-1.97982393	1.33174979
-2.68737282	1.76332436
-2.55076656	1.76344878
-2.70425631	1.35564627
-1.97799494	0.14601167
-0.80977312	1.43102463
-3.18198561	-0.0728752
-0.81380143	1.69950866
-2.33187126	2.12453094
-2.96654707	0.53645228
-2.14151624	1.96036801
-1.6118213	2.04156065
-1.77808442	0.01210987
-2.37689086	2.03824099
-0.97703302	0.5895951
-2.51108191	0.95147023
-1.08907344	1.75722364
-2.61685885	0.09896255
-3.10279678	1.10346416
-2.59823705	1.72085836
-1.20374054	0.19581616
-2.45310167	1.87385827
-2.67944887	1.60783325
-1.30194087	0.50283119
-2.84952682	0.04684299
-2.41479878	1.8988531
-1.76429479	0.8483995
-0.96243337	0.00917421
-2.61842566	0.71330878
-0.59105514	0.60056948
-2.61938648	1.06862925
-2.1775156	0.15008577
-3.18738349	1.73813301
-1.52264788	1.13913338
-2.11874816	1.17237475
-2.59720537	-0.10816981
-1.10786406	0.49537883
-1.29124454	1.36102621
-0.64356707	0.3790813
-0.76348455	0.4723776
-1.30686204	0.02312363
-1.31647712	-0.18774062
-3.11808639	0.22277664
-0.65960043	2.32360755
-2.72157992	1.69827471
-1.60561308	0.20964703
-3.06968727	2.34402417
-3.03780449	0.89012565
-2.24152969	1.24416365
-2.44027226	0.75869046
-1.37908241	-0.19591457
-0.65710802	1.84084211
-2.56031862	0.3139748
-0.6276235	1.38165681
-0.73118476	2.13348263
-0.91683824	1.48524832
-2.36859614	1.37704814
-1.06682618	0.54779509
-2.61654211	0.9168172
-2.47686684	-0.13104289
-0.62996738	0.90213417
-1.61286198	1.36193094
-2.81684661	1.63015239
-1.34158915	1.64333199
-2.46265198	0.83073578
-1.04290431	1.50790787
-1.04973735	1.25052789
-1.97096277	1.75878856
-1.89683995	0.2386093
-0.95281704	0.8898314
-1.05601721	2.28423223
-1.71691918	0.99181008
-1.23121365	-0.17210201
-0.94197344	0.96948606
-1.08617011	2.35404354
-2.18311239	0.19776508
-2.88183876	1.38397197
-2.39375646	1.74443535
-1.13430785	1.20424283
-1.79172199	1.91107155
-3.06231782	-0.21772565
-2.56278377	1.63542081
-1.80295671	1.03505208
-3.16888777	2.0388949
-2.82542293	0.32177252
-1.28007425	1.73682012
-3.01313335	2.12985094
-2.72409555	0.36396828
-0.80597963	0.59131993
-0.87435194	0.03709994
-1.38486185	0.38210694
-0.63772834	0.47169294
-1.12429255	1.62911625
-2.28064288	0.27206543
-1.73250439	0.37007539
-1.06622993	0.49091383
-2.10424987	-0.15682533
-2.95911837	2.13293119
-1.63897294	1.82919233
-2.99040279	1.0489687
-1.90460393	2.37384115
-2.09949153	1.9871099
-1.16920728	2.22220678
-1.87001961	1.85584783
-2.58378069	0.42440404
-1.00399833	-0.06178481
-2.40971642	1.93508428
-3.05911312	0.75668626
-2.29598517	0.05785977
-2.2173891	-0.10079614
-2.05334118	-0.12338834
-2.98120379	1.54470375
-1.6548301	0.90313807
-2.71506126	2.23548622
-3.01695162	1.03132551
-1.2498974	0.42296671
-0.84566302	0.98863154
-0.96009454	0.37176725
-1.16487246	0.38179089
-2.6063381	0.28566927
-1.98954506	1.15560279
-1.02843016	1.2756481
-3.12543571	0.74327763
-2.30059417	1.86096905
-2.19776579	0.2286633
-1.64636405	0.10976448
-0.94185755	2.33926929
-2.94506374	0.4045759
-0.6914242	0.26063505
-0.90789309	1.33110237
-0.90669468	0.67823302
-1.56699205	1.16171999
-0.94290845	0.0360738
-1.71565969	2.34767053
-0.75223372	1.81999715
-1.79261118	1.0808894
-1.99517224	1.15668381
-3.02066248	1.92993093
-3.11314834	0.71311142
-1.11446621	2.04432272
-0.90903729	1.87708869
-2.12483072	0.80050238
-2.1035743	1.30708406
-0.5276596	2.1019755
-2.39756019	0.47915516
-2.46154836	1.36392783
-0.59243742	0.64661007
-2.98393018	2.12741054
-3.21209167	1.25255793
-3.13319348	0.33618115
-2.34175825	0.8000613
-0.62652242	0.15094229
-1.49776879	1.12366443
-1.78577213	1.55028196
-0.5652258	2.34258112
-2.74221907	0.84405649
-2.32339503	0.47813903
-0.88135424	1.15340371
-2.88054695	0.799471
-1.75380637	-0.08047071
-2.02658241	0.20365258
-1.69740145	0.88874697
-2.94963084	1.98579053
-1.90070947	0.62904783
-2.43015879	0.25704789
-0.57283757	1.72480097
-1.34727701	-0.02875152
-1.16769597	2.02570958
-2.66859118	1.71272267
-1.76854329	1.09079137
-1.12162502	0.65110084
-1.66690574	0.62061041
-2.04423329	0.55551473
-0.94124618	2.00789483
-0.97029137	1.0997121
-1.93766825	0.82817758
-1.55891457	0.39560338
-0.73420029	0.75868948
-1.96406905	1.47662213
-1.62016476	0.96085389
-1.26239664	0.90159202
-1.58240492	1.21067647
-1.53151029	1.05214501
-0.55457694	1.73882639
-3.05680765	1.27511164
-2.35512253	2.13348102
-0.55952685	1.61226424
-2.8531002	0.92928935
-1.04160271	0.19676209
-1.69675524	2.34103304
3.84732436	0.53183521
4.34628986	-0.04000427
3.08876923	0.59091067
4.44886073	0.70141258
5.41502851	-0.04764802
5.21864543	-0.13666034
4.39408913	-0.46770106
4.15464155	-0.5308272
4.30238583	-0.50661889
3.29692467	0.19388086
5.39309309	-0.08003756
4.6943196	0.08933298
5.39608103	0.47848437
3.06310889	0.71308463
4.72836892	0.41889646
5.09933264	0.0236104
4.97840166	0.72956364
4.97671358	-0.5608889
3.69283689	0.57681592
5.40015414	0.07022307
4.74398962	0.5842797
3.21691756	-0.38695541
5.22592804	-0.51161756
3.99411246	0.11790904
4.21107133	0.63694338
5.37480628	0.66429769
4.55107961	-0.56404635
4.27722684	0.27521152
4.79765902	-0.56547604
3.87927782	0.54428535
4.10749754	0.06484648
4.51818274	0.6703155
3.19186017	0.4652176
2.8869262	0.29397351
5.41421598	-0.32110227
3.57852026	-0.16612275
5.21016956	-0.05036214
4.58481293	-0.52143805
3.9988241	0.39285356
4.83994226	0.45337291
4.13651242	-0.0121753
3.32020388	0.1109838
3.06070703	-0.26225315
3.20524868	0.22188413
5.26539225	-0.44363211
3.45733	-0.55015814
4.30813392	0.0663461
2.96655002	0.57746951
5.2237475	-0.26171023
4.10836136	-0.18272769
3.2309575	-0.58307647
4.65297666	-0.03729803
3.10476381	-0.30370072
3.96154778	0.45042919
3.38740656	-0.11965407
4.89420145	0.08594325
3.02219883	0.12704041
5.43114895	-0.29446997
4.25050078	0.54204565
2.99457084	0.08127906
5.19228678	-0.31668803
3.8385938	0.347298
3.58548301	-0.57602877
3.19981749	-0.02407573
2.96338926	0.62898299
4.51600875	-0.04567325
3.16025294	-0.41118415
5.06407476	-0.20518806
4.17810143	-0.44163553
5.13954548	0.64365607
5.24193319	0.42082592
5.39124432	-0.26267266
